index,person_id,pername1,pername2,sex,dob_day,dob_mon,dob_year,enumcap,enumpc,allInfo
19292,RG764YU096002,LILY,FOWELL,F,9.0,7,1974.0,96 ALBERT ROAD,RG764YU,lilyfowellf9.071974.096albertroadrg764yu
19308,RG764YU103001,EVIE,HALL,F,12.0,9,2003.0,103 ALBERT ROAD,RG764YU,eviehallf12.092003.0103albertroadrg764yu
19348,RG787RA036002,ETKAN,MITCKELL,M,25.0,5,1961.0,36 WOODLANDS ROAD,RG787RA,etkanmitckellm25.051961.036woodlandsroadrg787ra
19350,RG787RA037002,SOFIA,LLARK,F,16.0,8,1956.0,37 WOODLANDS ROAD,RG787RA,sofiallarkf16.081956.037woodlandsroadrg787ra
19375,RG787RB047001,JACK,WILLIAMS,M,23.0,9,1959.0,47 WOODLANDS ROAD,RG787RB,jackwilliamsm23.091959.047woodlandsroadrg787rb
19387,RG787RB053005,BRAMDOM,PALMER,M,3.0,4,1935.0,53 WOODLANDS ROAD,RG787RB,bramdompalmerm3.041935.053woodlandsroadrg787rb
19388,RG787RB053006,MILLIE,PALMER,F,13.0,9,1961.0,53 WOODLANDS ROAD,RG787RB,milliepalmerf13.091961.053woodlandsroadrg787rb
19398,RG787RD056003,MASON,STEVENS,M,24.0,11,1992.0,56 WOODLANDS ROAD,RG787RD,masonstevensm24.0111992.056woodlandsroadrg787rd
19447,RG787RZ005005,LUKE,SCOTT,M,8.0,9,1990.0,5 WOODLANDS ROAD,RG787RZ,lukescottm8.091990.05woodlandsroadrg787rz
19450,RG787RZ006001,EVE,KING,F,11.0,6,1945.0,6 WOODLANDS ROAD,RG787RZ,evekingf11.061945.06woodlandsroadrg787rz
19481,RG787RZ020003,ADAM,WILKINSON,M,5.0,11,1957.0,20 WOODLANDS ROAD,RG787RZ,adamwilkinsonm5.0111957.020woodlandsroadrg787rz
19487,RG830GA038001,JOSHUA,PRICE,M,16.0,6,1912.0,38 SPRINGFIELD ROAD,RG830GA,joshuapricem16.061912.038springfieldroadrg830ga
19489,RG830GA039002,HARRISON,WILSON,M,31.0,3,1952.0,39 SPRINGFIELD ROAD,RG830GA,harrisonwilsonm31.031952.039springfieldroadrg830ga
19511,RG830GA048005,LOUIE,BROWN,M,16.0,7,1983.0,48 SPRINGFIELD ROAD,RG830GA,louiebrownm16.071983.048springfieldroadrg830ga
19537,RG830GY002002,HOPE,WALKER,F,19.0,11,1973.0,2 SPRINGFIELD ROAD,RG830GY,hopewalkerf19.0111973.02springfieldroadrg830gy
19550,RG830GY008001,SOPHIE,MURPHY,F,8.0,12,1936.0,8 SPRINGFIELD ROAD,RG830GY,sophiemurphyf8.0121936.08springfieldroadrg830gy
19572,RG830GZ021001,BENJAMIN,SHAW,M,17.0,4,1968.0,21 SPRINGFIELD ROAD,RG830GZ,benjaminshawm17.041968.021springfieldroadrg830gz
19587,RG830GZ029001,JOSEPH,GREEN,M,31.0,3,1951.0,29 SPRINGFIELD ROAD,RG830GZ,josephgreenm31.031951.029springfieldroadrg830gz
19717,RG910HL006002,MATEUSZ,PARKER,M,26.0,7,1959.0,6 YORK ROAD,RG910HL,mateuszparkerm26.071959.06yorkroadrg910hl
19725,RG910HL008005,RUBY,BELL,F,31.0,10,2010.0,8 YORK ROAD,RG910HL,rubybellf31.0102010.08yorkroadrg910hl
19737,RG910HL013001,KEIRA,MARSHALL,F,31.0,7,2009.0,13 YORK ROAD,RG910HL,keiramarshallf31.072009.013yorkroadrg910hl
19743,RG910HL017001,OLLIE,BARNES,M,29.0,3,1916.0,17 YORK ROAD,RG910HL,olliebarnesm29.031916.017yorkroadrg910hl
19766,RG910HN025003,CONNOR,BARNES,M,30.0,2,2001.0,25 YORK ROAD,RG910HN,connorbarnesm30.022001.025yorkroadrg910hn
19824,RG993JL004005,CHARLIE,PRICE,M,30.0,1,1986.0,4 PARK AVENUE,RG993JL,charliepricem30.011986.04parkavenuerg993jl
19928,SO145NE032002,MOLLY,CLARKE,F,30.0,7,1921.0,32 ALEXANDRA ROAD,SO145NE,mollyclarkef30.071921.032alexandraroadso145ne
19960,SO147PA009001,MIA,SCOTT,F,16.0,8,1968.0,9 CLARENCE ROAD,SO147PA,miascottf16.081968.09clarenceroadso147pa
19970,SO147PA016001,BEN,KNIGHT,M,11.0,12,1955.0,16 CLARENCE ROAD,SO147PA,benknightm11.0121955.016clarenceroadso147pa
19993,SO147PB022005,GRACE,HARRIS,F,15.0,9,1980.0,22 CLARENCE ROAD,SO147PB,graceharrisf15.091980.022clarenceroadso147pb
20015,SO147PB031008,,BUTLER,,12.0,12,1972.0,31 CLARENCE ROAD,SO147PB,butler12.0121972.031clarenceroadso147pb
20019,SO147PB033003,KIERAN,GRIFFITH,M,7.0,6,2011.0,33 CLARENCE ROAD,SO147PB,kierangriffithm7.062011.033clarenceroadso147pb
20036,SO147PD044001,ELISE,ROBERTSON,F,27.0,4,1950.0,44 CLARENCE ROAD,SO147PD,eliserobertsonf27.041950.044clarenceroadso147pd
20078,SO147PE071002,HARRIS,PATEL,M,12.0,4,1953.0,71 CLARENCE ROAD,SO147PE,harrispatelm12.041953.071clarenceroadso147pe
20085,SO147PE075001,THEO,THOMSON,,28.0,6,2004.0,75 CLARENCE ROAD,SO147PE,theothomson28.062004.075clarenceroadso147pe
20100,SO147PE082002,LEWIS,ELLIS,M,22.0,5,,82 CLARENCE ROAD,SO147PE,lewisellism22.0582clarenceroadso147pe
20110,SO147PE085005,JULIA,MATTHEWS,F,9.0,1,2005.0,85 CLARENCE ROAD,SO147PE,juliamatthewsf9.012005.085clarenceroadso147pe
20160,SO186RT003002,DYLAN,PRICE,M,15.0,7,1997.0,3 KING STREET,SO186RT,dylanpricem15.071997.03kingstreetso186rt
20212,SO265RP007003,FELIX,ELLIS,M,13.0,6,1991.0,7 GEORGE STREET,SO265RP,felixellism13.061991.07georgestreetso265rp
20235,SO276RJ003002,JESS,COLLINS,F,18.0,11,1973.0,3 SOUTH STREET,SO276RJ,jesscollinsf18.0111973.03southstreetso276rj
20251,SO276RJ012001,,CAVTEV,,,7,1955.0,12 SOUTH STREET,SO276RJ,cavtev71955.012southstreetso276rj
20258,SO276RJ016001,JACK,BUTLER,M,29.0,10,1918.0,16 SOUTH STREET,SO276RJ,jackbutlerm29.0101918.016southstreetso276rj
20260,SO276RJ018001,PHOEBE,COOPER,F,25.0,6,1998.0,18 SOUTH STREET,SO276RJ,phoebecooperf25.061998.018southstreetso276rj
20319,SO310HF029001,ELLIS,FOSTER,M,15.0,12,1935.0,29 VICTORIA ROAD,SO310HF,ellisfosterm15.0121935.029victoriaroadso310hf
20337,SO310HF040002,REBECCA,REID,F,29.0,4,1982.0,40 VICTORIA ROAD,SO310HF,rebeccareidf29.041982.040victoriaroadso310hf
20346,SO335FA004002,ELEANOA,AOBEATS,F,3.0,12,1953.0,4 GRANGE ROAD,SO335FA,eleanoaaobeatsf3.0121953.04grangeroadso335fa
20361,SO335FA015001,MOHAMMED,WEBB,,23.0,6,1954.0,15 GRANGE ROAD,SO335FA,mohammedwebb23.061954.015grangeroadso335fa
20365,SO335FA017001,AALIYAH,HUGHES,F,13.0,3,1937.0,17 GRANGE ROAD,SO335FA,aaliyahhughesf13.031937.017grangeroadso335fa
20368,SO335FA018003,EMILIA,ELLIS,F,8.0,3,2001.0,18 GRANGE ROAD,SO335FA,emiliaellisf8.032001.018grangeroadso335fa
20370,SO335FA018005,THOMAS,ELLIS,M,19.0,4,1990.0,18 GRANGE ROAD,SO335FA,thomasellism19.041990.018grangeroadso335fa
20371,SO335FA019001,SAMUEL,WHITE,M,17.0,8,1989.0,19 GRANGE ROAD,SO335FA,samuelwhitem17.081989.019grangeroadso335fa
20372,SO335FB020001,LIAM,OARTER,,19.0,2,1955.0,20 GRANGE ROAD,SO335FB,liamoarter19.021955.020grangeroadso335fb
20375,SO335FB022001,KAI,RIGHARDS,M,29.0,10,1957.0,22 GRANGE ROAD,SO335FB,kairighardsm29.0101957.022grangeroadso335fb
20403,SO335FB032003,LUKE,MASON,M,21.0,9,2007.0,32 GRANGE ROAD,SO335FB,lukemasonm21.092007.032grangeroadso335fb
20412,SO335FB038002,JESSICA,JACKSON,F,12.0,10,2011.0,38 GRANGE ROAD,SO335FB,jessicajacksonf12.0102011.038grangeroadso335fb
20426,SO348AS008003,RUBY,BARKER,F,14.0,6,1980.0,8 CHURCH STREET,SO348AS,rubybarkerf14.061980.08churchstreetso348as
20453,SO348AS015006,EDWARD,REID,M,30.0,9,1994.0,15 CHURCH STREET,SO348AS,edwardreidm30.091994.015churchstreetso348as
20509,SO433HA014004,CAMEAON,EVANS,M,14.0,7,1941.0,14 PARK ROAD,SO433HA,cameaonevansm14.071941.014parkroadso433ha
20522,SO433HA021002,MILLIE,WMITE,F,25.0,8,1970.0,21 PARK ROAD,SO433HA,milliewmitef25.081970.021parkroadso433ha
20543,SO433HB033003,SOPHIE,DAVIS,F,31.0,3,2007.0,33 PARK ROAD,SO433HB,sophiedavisf31.032007.033parkroadso433hb
20554,SO433HB041001,ESHE,THOHPSON,F,20.0,9,1967.0,41 PARK ROAD,SO433HB,eshethohpsonf20.091967.041parkroadso433hb
20562,SO433HB046001,LILY,COLLINS,F,20.0,2,1966.0,46 PARK ROAD,SO433HB,lilycollinsf20.021966.046parkroadso433hb
20567,SO433HB049003,SUMMER,GRIFFITH,F,14.0,11,1992.0,49 PARK ROAD,SO433HB,summergriffithf14.0111992.049parkroadso433hb
20600,SO433HD063005,JESSICA,BAILEY,F,20.0,1,1949.0,63 PARK ROAD,SO433HD,jessicabaileyf20.011949.063parkroadso433hd
20606,SO433HD065002,DYLAN,MORGAN,M,15.0,9,1949.0,65 PARK ROAD,SO433HD,dylanmorganm15.091949.065parkroadso433hd
20621,SO433HD072004,JOHN,WILSON,M,15.0,9,1972.0,72 PARK ROAD,SO433HD,johnwilsonm15.091972.072parkroadso433hd
20638,SO44XQ005002,SOFIA,MASON,F,19.0,1,1939.0,5 THE GREEN,SO44XQ,sofiamasonf19.011939.05thegreenso44xq
20676,SO44XQ023002,LACEY,MITCHELL,F,17.0,11,1988.0,23 THE GREEN,SO44XQ,laceymitchellf17.0111988.023thegreenso44xq
20741,SO473WU031003,JAMIE,ROBERTS,M,3.0,2,1989.0,31 MANOR ROAD,SO473WU,jamierobertsm3.021989.031manorroadso473wu
20795,SO473WW062002,ZARA,TURNER,F,10.0,2,2006.0,62 MANOR ROAD,SO473WW,zaraturnerf10.022006.062manorroadso473ww
20818,SO473WW076001,THOMAS,HALL,M,29.0,4,1988.0,76 MANOR ROAD,SO473WW,thomashallm29.041988.076manorroadso473ww
20832,SO527SQ005001,ARTHUR,ADAMS,M,31.0,9,1952.0,5 MAIN ROAD,SO527SQ,arthuradamsm31.091952.05mainroadso527sq
20835,SO527SQ005004,MEGAN,ADAMS,F,21.0,9,1979.0,5 MAIN ROAD,SO527SQ,meganadamsf21.091979.05mainroadso527sq
20840,SO527SQ008001,CAYTON,WICSON,M,5.0,9,1966.0,8 MAIN ROAD,SO527SQ,caytonwicsonm5.091966.08mainroadso527sq
20846,SO527SQ010001,MUHAMMED,BUTLER,M,9.0,4,1962.0,10 MAIN ROAD,SO527SQ,muhammedbutlerm9.041962.010mainroadso527sq
20870,SO527SQ018001,SAM,MARTIN,M,28.0,6,1934.0,18 MAIN ROAD,SO527SQ,sammartinm28.061934.018mainroadso527sq
20890,SO527SR028002,MIA,MURPHY,F,28.0,10,1972.0,28 MAIN ROAD,SO527SR,miamurphyf28.0101972.028mainroadso527sr
20941,SO527SS054004,LIAM,VUSSELL,M,28.0,5,1990.0,54 MAIN ROAD,SO527SS,liamvussellm28.051990.054mainroadso527ss
20990,SO527ST082001,KIAN,AIIEN,M,2.0,1,1966.0,82 MAIN ROAD,SO527ST,kianaiienm2.011966.082mainroadso527st
21040,SO527SU101001,SUMMER,WEBB,F,13.0,7,1958.0,101 MAIN ROAD,SO527SU,summerwebbf13.071958.0101mainroadso527su
21059,SO527SU115001,LOUIS,THOMSON,M,5.0,3,2001.0,115 MAIN ROAD,SO527SU,louisthomsonm5.032001.0115mainroadso527su
21075,SO538TX003005,OLIVER,JOHWSOW,M,22.0,3,2000.0,3 WEST STREET,SO538TX,oliverjohwsowm22.032000.03weststreetso538tx
21090,SO538TX009002,MARRY,COX,M,30.0,4,1920.0,9 WEST STREET,SO538TX,marrycoxm30.041920.09weststreetso538tx
21094,SO538TX013001,DECCAN,CCARKE,M,26.0,11,1960.0,13 WEST STREET,SO538TX,deccanccarkem26.0111960.013weststreetso538tx
21120,SO53WQ009002,ISLA,DAVIS,F,2.0,6,1975.0,9 VICTORIA STREET,SO53WQ,isladavisf2.061975.09victoriastreetso53wq
21129,SO53WQ013002,SAM,MURPHY,M,9.0,9,1969.0,13 VICTORIA STREET,SO53WQ,sammurphym9.091969.013victoriastreetso53wq
21131,SO53WQ014002,DAISY,MATTHEWS,F,24.0,11,1922.0,14 VICTORIA STREET,SO53WQ,daisymatthewsf24.0111922.014victoriastreetso53wq
21159,SO53WQ021001,OLIVIA,GRAY,F,11.0,2,1919.0,21 VICTORIA STREET,SO53WQ,oliviagrayf11.021919.021victoriastreetso53wq
21163,SO561XZ001002,CHARLOTTE,PATEL,F,22.0,2,1928.0,1 SCHOOL LANE,SO561XZ,charlottepatelf22.021928.01schoollaneso561xz
21200,SO561XZ014001,ZARA,ROBINSON,F,7.0,11,1948.0,14 SCHOOL LANE,SO561XZ,zararobinsonf7.0111948.014schoollaneso561xz
21203,SO561XZ016001,CAMERON,PATEL,M,11.0,12,1955.0,16 SCHOOL LANE,SO561XZ,cameronpatelm11.0121955.016schoollaneso561xz
21208,SO561XZ018003,HARRISON,CLARKE,M,3.0,10,2009.0,18 SCHOOL LANE,SO561XZ,harrisonclarkem3.0102009.018schoollaneso561xz
21222,SO597LQ003002,MILLIE,MASON,F,14.0,3,2002.0,3 KINGS ROAD,SO597LQ,milliemasonf14.032002.03kingsroadso597lq
21256,SO597LQ023004,DANIEL,JAMES,M,3.0,8,1987.0,23 KINGS ROAD,SO597LQ,danieljamesm3.081987.023kingsroadso597lq
21259,SO597LQ024002,,THUMSUN,F,12.0,4,1972.0,24 KINGS ROAD,SO597LQ,thumsunf12.041972.024kingsroadso597lq
21273,SO597LR028003,EMMA,MARSHALL,F,2.0,7,1976.0,28 KINGS ROAD,SO597LR,emmamarshallf2.071976.028kingsroadso597lr
21349,SO598XD020001,ERIN,PRICE,F,22.0,6,1927.0,20 CHURCH LANE,SO598XD,erinpricef22.061927.020churchlaneso598xd
21396,SO751EG004002,DEMI,COCCINS,F,15.0,7,1966.0,4 WARWICK ROAD,SO751EG,demicoccinsf15.071966.04warwickroadso751eg
21450,SO751EH030001,MUHAMMAD,PARKER,M,26.0,12,1956.0,30 WARWICK ROAD,SO751EH,muhammadparkerm26.0121956.030warwickroadso751eh
21452,SO751EH032001,LEWIS,BARNES,M,13.0,12,2011.0,32 WARWICK ROAD,SO751EH,lewisbarnesm13.0122011.032warwickroadso751eh
21534,SO751EL075003,HOLLIE,JAMES,F,12.0,10,1973.0,75 WARWICK ROAD,SO751EL,holliejamesf12.0101973.075warwickroadso751el
21536,SO751EL075005,MAX,JAMES,M,5.0,12,1971.0,75 WARWICK ROAD,SO751EL,maxjamesm5.0121971.075warwickroadso751el
21543,SO751EL078001,THEO,FOSTER,M,6.0,4,1979.0,78 WARWICK ROAD,SO751EL,theofosterm6.041979.078warwickroadso751el
21566,SO751EL087001,CHLOE,HOORE,F,14.0,3,1924.0,87 WARWICK ROAD,SO751EL,chloehooref14.031924.087warwickroadso751el
21579,SO760SX002004,AALIYAH,HARVEY,F,31.0,3,1927.0,2 CHURCH ROAD,SO760SX,aaliyahharveyf31.031927.02churchroadso760sx
21622,SO760SY022001,BEECE,WILSON,M,20.0,7,1964.0,22 CHURCH ROAD,SO760SY,beecewilsonm20.071964.022churchroadso760sy
21651,SO760SY032002,ECCIOTT,JACKSON,M,7.0,1,1989.0,32 CHURCH ROAD,SO760SY,ecciottjacksonm7.011989.032churchroadso760sy
21656,SO760SY037001,LILY,JONES,F,22.0,5,1951.0,37 CHURCH ROAD,SO760SY,lilyjonesf22.051951.037churchroadso760sy
21675,SO761QY008003,ELLIE,ALLEN,F,20.0,3,2008.0,8 ST. JOHNS ROAD,SO761QY,ellieallenf20.032008.08st.johnsroadso761qy
21679,SO761QY010001,SAMUEL,THOMAS,M,26.0,10,1960.0,10 ST. JOHNS ROAD,SO761QY,samuelthomasm26.0101960.010st.johnsroadso761qy
21688,SO761QY016001,BENJAMIN,GRAMAM,M,16.0,12,1963.0,16 ST. JOHNS ROAD,SO761QY,benjamingramamm16.0121963.016st.johnsroadso761qy
21690,SO761QY016003,ALEX,GVAHAM,M,19.0,5,2000.0,16 ST. JOHNS ROAD,SO761QY,alexgvahamm19.052000.016st.johnsroadso761qy
21708,SO763BT007002,JULIA,PALMEB,F,15.0,10,1958.0,7 HIGH STREET,SO763BT,juliapalmebf15.0101958.07highstreetso763bt
21778,SO879UN015003,JENNIFER,SIMPSON,F,28.0,2,1999.0,15 KINGSWAY,SO879UN,jennifersimpsonf28.021999.015kingswayso879un
21812,SO897QX012002,EMILY,RUSSELL,F,16.0,9,1973.0,12 NORTH STREET,SO897QX,emilyrussellf16.091973.012northstreetso897qx
21818,SO897QX014003,ARCHIE,COX,M,25.0,3,1953.0,14 NORTH STREET,SO897QX,archiecoxm25.031953.014northstreetso897qx
21823,SO897QX015001,LEXIE,CAMPBELL,F,23.0,7,2002.0,15 NORTH STREET,SO897QX,lexiecampbellf23.072002.015northstreetso897qx
21841,SO897QX024002,MATILDA,COOPEA,F,26.0,4,1997.0,24 NORTH STREET,SO897QX,matildacoopeaf26.041997.024northstreetso897qx
21855,SO93JR006002,ARTHUR,ALLEN,M,22.0,10,1980.0,6 PARK AVENUE,SO93JR,arthurallenm22.0101980.06parkavenueso93jr
21950,SO960ZZ038001,JACOB,MARSHALL,M,9.0,12,1953.0,38 WOODLANDS ROAD,SO960ZZ,jacobmarshallm9.0121953.038woodlandsroadso960zz
21960,SO960ZZ041002,DARCIE,POWELL,F,12.0,5,1947.0,41 WOODLANDS ROAD,SO960ZZ,darciepowellf12.051947.041woodlandsroadso960zz
21962,SO960ZZ041004,MASON,POWELL,M,12.0,5,1944.0,41 WOODLANDS ROAD,SO960ZZ,masonpowellm12.051944.041woodlandsroadso960zz
21972,SO960ZZ043001,MOHAMMAD,BEII,M,23.0,1,1986.0,43 WOODLANDS ROAD,SO960ZZ,mohammadbeiim23.011986.043woodlandsroadso960zz
21996,SO960ZZ054001,GRACIE,HUNT,F,27.0,2,1938.0,54 WOODLANDS ROAD,SO960ZZ,graciehuntf27.021938.054woodlandsroadso960zz
22049,SO989DG003002,AMELLA,MARTLN,F,26.0,6,1964.0,3 GREEN LANE,SO989DG,amellamartlnf26.061964.03greenlaneso989dg
22071,SO989DG013001,LILY,MASON,F,14.0,6,1955.0,13 GREEN LANE,SO989DG,lilymasonf14.061955.013greenlaneso989dg
22074,SO989DG015001,ACEXANDER,ROBERTS,M,29.0,4,1934.0,15 GREEN LANE,SO989DG,acexanderrobertsm29.041934.015greenlaneso989dg
22109,SW122AB017001,ALFIE,PHILLIPS,M,2.0,12,1947.0,17 VICTORIA ROAD,SW122AB,alfiephillipsm2.0121947.017victoriaroadsw122ab
22119,SW122AB022003,RROOKE,PRICE,F,18.0,12,1998.0,22 VICTORIA ROAD,SW122AB,rrookepricef18.0121998.022victoriaroadsw122ab
22157,SW122AE045001,KEIRA,THOMSON,F,4.0,9,1969.0,45 VICTORIA ROAD,SW122AE,keirathomsonf4.091969.045victoriaroadsw122ae
22208,SW122AF072006,ALICE,GRAY,F,6.0,5,2004.0,72 VICTORIA ROAD,SW122AF,alicegrayf6.052004.072victoriaroadsw122af
22212,SW122AF075002,JASMINE,MASON,F,12.0,7,1965.0,75 VICTORIA ROAD,SW122AF,jasminemasonf12.071965.075victoriaroadsw122af
22263,SW122AG095007,FLOVENCE,WILLIAMS,F,27.0,2,1975.0,95 VICTORIA ROAD,SW122AG,flovencewilliamsf27.021975.095victoriaroadsw122ag
22269,SW122AG098002,JOHN,COOK,M,,8,1991.0,98 VICTORIA ROAD,SW122AG,johncookm81991.098victoriaroadsw122ag
22313,SW122AH121004,ADAM,ROBINS,M,27.0,5,2000.0,121 VICTORIA ROAD,SW122AH,adamrobinsm27.052000.0121victoriaroadsw122ah
22331,SW122AH131001,CHARLES,RORIMS,M,6.0,3,1959.0,131 VICTORIA ROAD,SW122AH,charlesrorimsm6.031959.0131victoriaroadsw122ah
22348,SW154NR008004,ISABELLA,RILHARDSON,F,26.0,8,1988.0,8 CHAPEL STREET,SW154NR,isabellarilhardsonf26.081988.08chapelstreetsw154nr
22365,SW154NR016002,ANNA,COX,F,25.0,9,2000.0,16 CHAPEL STREET,SW154NR,annacoxf25.092000.016chapelstreetsw154nr
22375,SW154NR021001,NOAK,GRAY,M,7.0,10,1915.0,21 CHAPEL STREET,SW154NR,noakgraym7.0101915.021chapelstreetsw154nr
22402,SW162HA055003,REBECCA,LLOYD,F,19.0,2,1993.0,55 KINGS ROAD,SW162HA,rebeccalloydf19.021993.055kingsroadsw162ha
22424,SW162HA067001,MARIA,KING,F,3.0,8,1929.0,67 KINGS ROAD,SW162HA,mariakingf3.081929.067kingsroadsw162ha
22448,SW162HY008001,HARLEY,JENKINS,M,19.0,11,2008.0,8 KINGS ROAD,SW162HY,harleyjenkinsm19.0112008.08kingsroadsw162hy
22543,SW197JP012005,JASON,DAVIS,M,15.0,9,1987.0,12 SCHOOL LANE,SW197JP,jasondavism15.091987.012schoollanesw197jp
22588,SW199QY020001,ISLA,GIBSON,F,4.0,3,1976.0,20 BROADWAY,SW199QY,islagibsonf4.031976.020broadwaysw199qy
22617,SW207US019001,EDWARD,SIMPSON,M,14.0,4,1993.0,19 CLARENCE ROAD,SW207US,edwardsimpsonm14.041993.019clarenceroadsw207us
22641,SW207US030001,GRAOIE,HOLMES,F,14.0,3,1964.0,30 CLARENCE ROAD,SW207US,graoieholmesf14.031964.030clarenceroadsw207us
22698,SW207UT058001,THEO,HUNT,M,30.0,12,1967.0,58 CLARENCE ROAD,SW207UT,theohuntm30.0121967.058clarenceroadsw207ut
22711,SW207UU064002,MIA,MORRIS,F,26.0,6,1977.0,64 CLARENCE ROAD,SW207UU,miamorrisf26.061977.064clarenceroadsw207uu
22765,SW212NZ012001,FLORENCE,PARKER,F,30.0,8,1962.0,12 PARK AVENUE,SW212NZ,florenceparkerf30.081962.012parkavenuesw212nz
22868,SW293NE013001,MAX,COOK,M,28.0,12,1952.0,13 MARLBOROUGH ROAD,SW293NE,maxcookm28.0121952.013marlboroughroadsw293ne
22913,SW293NF034001,KAI,KELLY,M,13.0,11,1963.0,34 MARLBOROUGH ROAD,SW293NF,kaikellym13.0111963.034marlboroughroadsw293nf
22917,SW293NF036003,COURTNEY,DRVIS,F,13.0,9,1979.0,36 MARLBOROUGH ROAD,SW293NF,courtneydrvisf13.091979.036marlboroughroadsw293nf
22931,SW293NG042005,OLIVIA,FOSTER,F,4.0,7,1997.0,42 MARLBOROUGH ROAD,SW293NG,oliviafosterf4.071997.042marlboroughroadsw293ng
22943,SW293NG047003,KEIRA,HUNT,F,22.0,9,2007.0,47 MARLBOROUGH ROAD,SW293NG,keirahuntf22.092007.047marlboroughroadsw293ng
22951,SW293NG050001,ELLIOT,DAVIS,M,9.0,7,1941.0,50 MARLBOROUGH ROAD,SW293NG,elliotdavism9.071941.050marlboroughroadsw293ng
22953,SW293NG051001,OSCAR,BARMES,M,29.0,7,1970.0,51 MARLBOROUGH ROAD,SW293NG,oscarbarmesm29.071970.051marlboroughroadsw293ng
23008,SW293NH075002,CHLOE,DAVIES,F,19.0,6,1982.0,75 MARLBOROUGH ROAD,SW293NH,chloedaviesf19.061982.075marlboroughroadsw293nh
23038,SW318HA009001,MOHAMMED,MORGAN,M,27.0,7,1913.0,9 WARWICK ROAD,SW318HA,mohammedmorganm27.071913.09warwickroadsw318ha
23054,SW318HB018003,FREDDIE,THOMPSON,M,11.0,2,2010.0,18 WARWICK ROAD,SW318HB,freddiethompsonm11.022010.018warwickroadsw318hb
23079,SW318HB030004,EMLLY,MARTLN,F,23.0,3,2009.0,30 WARWICK ROAD,SW318HB,emllymartlnf23.032009.030warwickroadsw318hb
23096,SW318HB034005,HARVEY,WHITE,M,21.0,4,1987.0,34 WARWICK ROAD,SW318HB,harveywhitem21.041987.034warwickroadsw318hb
23107,SW318HB039001,OLIVER,MATTHEWS,M,22.0,6,1972.0,39 WARWICK ROAD,SW318HB,olivermatthewsm22.061972.039warwickroadsw318hb
23118,SW332TE008001,OLIVER,MASON,M,2.0,2,1951.0,8 ALEXANDRA ROAD,SW332TE,olivermasonm2.021951.08alexandraroadsw332te
23133,SW332TE013002,SARA,RICHARDS,F,17.0,6,1972.0,13 ALEXANDRA ROAD,SW332TE,sararichardsf17.061972.013alexandraroadsw332te
23134,SW332TE014001,ROSE,GRAY,F,2.0,9,1973.0,14 ALEXANDRA ROAD,SW332TE,rosegrayf2.091973.014alexandraroadsw332te
23160,SW332TF024001,MUHAMMAD,REID,M,19.0,9,1975.0,24 ALEXANDRA ROAD,SW332TF,muhammadreidm19.091975.024alexandraroadsw332tf
23203,SW332TG041001,THOMAS,THOMSON,M,20.0,8,1927.0,41 ALEXANDRA ROAD,SW332TG,thomasthomsonm20.081927.041alexandraroadsw332tg
23259,SW332TH063002,MOLLY,KING,F,3.0,2,1976.0,63 ALEXANDRA ROAD,SW332TH,mollykingf3.021976.063alexandraroadsw332th
23267,SW332TH066003,LEVI,ROBERTS,M,27.0,3,1993.0,66 ALEXANDRA ROAD,SW332TH,levirobertsm27.031993.066alexandraroadsw332th
23273,SW332TH069004,CAMERON,RICHARDSON,M,14.0,11,1959.0,69 ALEXANDRA ROAD,SW332TH,cameronrichardsonm14.0111959.069alexandraroadsw332th
23297,SW332TH079001,SOPHIE,JENKINS,F,10.0,9,1914.0,79 ALEXANDRA ROAD,SW332TH,sophiejenkinsf10.091914.079alexandraroadsw332th
23353,SW359AW003002,CHARLOTTE,SHAW,F,14.0,11,1970.0,3 ST. JOHNS ROAD,SW359AW,charlotteshawf14.0111970.03st.johnsroadsw359aw
23384,SW359AW018003,HARRISON,COOPER,M,16.0,2,1999.0,18 ST. JOHNS ROAD,SW359AW,harrisoncooperm16.021999.018st.johnsroadsw359aw
23387,SW359AW019003,EMMA,LLOYD,F,20.0,2,1987.0,19 ST. JOHNS ROAD,SW359AW,emmalloydf20.021987.019st.johnsroadsw359aw
23389,SW359AW020002,PHOEBE,YOUNG,F,13.0,9,1961.0,20 ST. JOHNS ROAD,SW359AW,phoebeyoungf13.091961.020st.johnsroadsw359aw
23474,SW433XS013002,JOSH,STEWART,M,16.0,9,1925.0,13 STANLEY ROAD,SW433XS,joshstewartm16.091925.013stanleyroadsw433xs
23534,SW433XU050001,FINLEY,RICHARDS,M,15.0,11,1953.0,50 STANLEY ROAD,SW433XU,finleyrichardsm15.0111953.050stanleyroadsw433xu
23617,SW433XX089001,EWAN,BAKER,M,17.0,6,1936.0,89 STANLEY ROAD,SW433XX,ewanbakerm17.061936.089stanleyroadsw433xx
23626,SW433XX092001,AMELIA,HAAAISON,F,3.0,11,1978.0,92 STANLEY ROAD,SW433XX,ameliahaaaisonf3.0111978.092stanleyroadsw433xx
23641,SW433XX098001,JESSICA,RICHARDS,F,27.0,7,1928.0,98 STANLEY ROAD,SW433XX,jessicarichardsf27.071928.098stanleyroadsw433xx
23659,SW461TX008001,SIENNA,EVANS,F,4.0,4,1987.0,8 YORK ROAD,SW461TX,siennaevansf4.041987.08yorkroadsw461tx
